"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156"
"76",51.0105076403768,70.6289960019169,-42.2957187235104,23.2,22.4,23,34.4,32,31.9,34,35.8,33,27.69,26.84,26.24,27.46,28.51,28.53,79.7,81.06,64.6,72.74,0.487,8,7.153,2.067,2.1,2.286,2.233,2.29,2.129,2.097,5,8,8,6,6,7,6,-0.29,-1.28,-1.16,-1,-1.81,-0.89,-0.63,51.0105076403768,70.6289960019169,-42.2957187235104,22.8,23,22,35.8,35.8,32.6,33,33.4,27.69,27.46,29.01,28.51,27.2,27.82,28.53,79.7,81.06,78.58,72.74,0.365,7.828,2.067,2.1,2.29,2.129,2.333,2.097,5,5,6,8,-0.29,-0.26,-0.91,-1.16,-1.12,-1.29,-1.28,-1.51,-1.53,-1.07,-1.44,-1.16,-1.93,-1.56,-1.45,-1,-1.81,-0.89,-0.63,-0.85,-0.7,51.0105076403768,70.6289960019169,-42.2957187235104,22.8,23,NA,32,31.9,NA,NA,NA,33,NA,NA,26.84,26.24,27.46,29.01,28.51,NA,NA,NA,79.7,81.06,78.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,NA,NA,NA,NA,NA,-1.28,NA,NA,NA,NA,-1.16,NA,NA,NA,-1,-1.81,-0.89,-0.63,NA,NA
"77",145.681920624937,38.6650899236162,70.6289960019169,23.6,22.5,21.8,32.9,34.4,32,31.9,36.2,32.6,27.98,27.69,26.84,26.24,29.01,27.82,78.39,85.46,69.42,64.6,0.468,7.828,7.365,2.097,2.067,2.1,2.613,2.233,2.29,2.333,5,5,8,8,6,8,7,-1.01,-1.32,-1.05,-1.45,-1.68,-1.78,-0.89,145.681920624937,38.6650899236162,70.6289960019169,22.4,21.8,23.6,35,36.2,33.4,32.6,33.6,27.98,26.24,28.34,29.01,28.51,26.59,27.82,78.39,85.46,81.06,64.6,0.318,5.726,2.097,2.067,2.233,2.29,2.129,2.333,4,5,6,6,-1.01,-0.29,-0.87,-0.91,-1.16,-1.12,-1.32,-1.36,-1.51,-1.48,-1.07,-1.05,-1.84,-1.23,-1.56,-1.45,-1.68,-1.78,-0.89,-0.92,-0.85,145.681920624937,38.6650899236162,70.6289960019169,22.4,21.8,NA,34.4,32,NA,NA,NA,32.6,NA,NA,27.69,26.84,26.24,28.34,29.01,NA,NA,NA,78.39,85.46,81.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.01,NA,NA,NA,NA,NA,-1.32,NA,NA,NA,NA,-1.05,NA,NA,NA,-1.45,-1.68,-1.78,-0.89,NA,NA
"78",115.721697877664,-24.7668843241741,38.6650899236162,22.6,23.2,20.8,32.3,32.9,34.4,32,35.8,33.4,26.92,27.98,27.69,26.84,28.34,26.59,81.47,83,74.57,69.42,0.423,5.726,8,2.167,2.097,2.067,2.097,2.613,2.267,2.129,4,5,5,8,6,6,8,-0.94,-1.29,-0.77,-1.56,-1.75,-1.81,-1.78,115.721697877664,-24.7668843241741,38.6650899236162,22.5,20.8,20.5,34,35.8,35.8,33.4,33,26.92,26.84,27.08,28.34,29.01,27.2,26.59,81.47,83,85.46,69.42,0.361,4.21,2.167,2.097,2.613,2.267,2.29,2.129,5,4,6,6,-0.94,-1.01,-0.43,-0.87,-0.91,-1.16,-1.29,-0.97,-1.36,-1.53,-1.48,-0.77,-1.89,-1.07,-1.23,-1.56,-1.75,-1.81,-1.78,-0.63,-0.92,115.721697877664,-24.7668843241741,38.6650899236162,22.5,20.8,NA,32.9,34.4,NA,NA,NA,33.4,NA,NA,27.98,27.69,26.84,27.08,28.34,NA,NA,NA,81.47,83,85.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.94,NA,NA,NA,NA,NA,-1.29,NA,NA,NA,NA,-0.77,NA,NA,NA,-1.56,-1.75,-1.81,-1.78,NA,NA
"79",-29.4343162889414,18.5169539533651,-24.7668843241741,21.6,23.6,22.8,32.2,32.3,32.9,34.4,35,35.8,27.44,26.92,27.98,27.69,27.08,27.2,77.29,79.7,78.58,74.57,0.548,4.21,7.828,2.065,2.167,2.097,2.286,2.097,2.29,2.29,5,4,5,8,8,6,6,-0.69,-1.12,-0.52,-1.23,-1.39,-1.68,-1.81,-29.4343162889414,18.5169539533651,-24.7668843241741,23.2,22.8,20,31.9,35,36.2,35.8,32.6,27.44,27.69,27.46,27.08,28.34,28.51,27.2,77.29,79.7,83,74.57,0.487,4.584,2.065,2.167,2.097,2.29,2.267,2.29,6,5,8,6,-0.69,-0.94,-0.2,-0.43,-0.87,-0.91,-1.12,-0.98,-0.97,-1.51,-1.53,-0.52,-1.45,-1.81,-1.07,-1.23,-1.39,-1.68,-1.81,-0.89,-0.63,-29.4343162889414,18.5169539533651,-24.7668843241741,23.2,22.8,NA,32.3,32.9,NA,NA,NA,35.8,NA,NA,26.92,27.98,27.69,27.46,27.08,NA,NA,NA,77.29,79.7,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,NA,NA,NA,NA,NA,-1.12,NA,NA,NA,NA,-0.52,NA,NA,NA,-1.23,-1.39,-1.68,-1.81,NA,NA
"80",32.2318458020935,-43.4191356468752,18.5169539533651,22.6,22.6,22.4,34,32.2,32.3,32.9,34,36.2,28.19,27.44,26.92,27.98,27.46,28.51,77.81,78.39,81.06,78.58,0.416,4.584,5.726,2.581,2.065,2.167,2.1,2.286,2.233,2.267,6,5,4,8,8,6,6,-0.38,-1.16,-0.45,-1.07,-0.89,-1.75,-1.68,32.2318458020935,-43.4191356468752,18.5169539533651,23.6,22.4,21.8,32,34,35.8,36.2,33.4,28.19,27.98,26.24,27.46,27.08,29.01,28.51,77.81,78.39,79.7,78.58,0.468,0.365,2.581,2.065,2.286,2.233,2.29,2.267,6,6,8,8,-0.38,-0.69,-0.26,-0.2,-0.43,-0.87,-1.16,-0.82,-0.98,-1.36,-1.51,-0.45,-1.16,-1.93,-1.81,-1.07,-0.89,-1.75,-1.68,-1.78,-0.89,32.2318458020935,-43.4191356468752,18.5169539533651,23.6,22.4,NA,32.2,32.3,NA,NA,NA,36.2,NA,NA,27.44,26.92,27.98,26.24,27.46,NA,NA,NA,77.81,78.39,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.38,NA,NA,NA,NA,NA,-1.16,NA,NA,NA,NA,-0.45,NA,NA,NA,-1.07,-0.89,-1.75,-1.68,NA,NA
"81",-26.2238216781507,-110.842459349484,-43.4191356468752,20.4,21.6,22.5,34.9,34,32.2,32.3,31.9,35.8,28.18,28.19,27.44,26.92,26.24,29.01,64.57,81.47,85.46,81.06,0.567,0.365,4.21,2.567,2.581,2.065,2.067,2.1,2.613,2.29,6,6,5,5,8,8,6,-0.68,-0.91,-0.49,-1.81,-0.65,-1.39,-1.75,-26.2238216781507,-110.842459349484,-43.4191356468752,22.6,22.5,22,34.4,31.9,35,35.8,35.8,28.18,26.92,26.84,26.24,27.46,28.34,29.01,64.57,81.47,78.39,81.06,0.423,0.318,2.567,2.581,2.1,2.613,2.233,2.29,6,6,8,8,-0.68,-0.38,-0.29,-0.26,-0.2,-0.43,-0.91,-0.71,-0.82,-0.97,-1.36,-0.49,-1.05,-1.84,-1.93,-1.81,-0.65,-1.39,-1.75,-1.81,-1.78,-26.2238216781507,-110.842459349484,-43.4191356468752,22.6,22.5,NA,34,32.2,NA,NA,NA,35.8,NA,NA,28.19,27.44,26.92,26.84,26.24,NA,NA,NA,64.57,81.47,78.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68,NA,NA,NA,NA,NA,-0.91,NA,NA,NA,NA,-0.49,NA,NA,NA,-1.81,-0.65,-1.39,-1.75,NA,NA
"82",81.259847577567,-125.17169387161,-110.842459349484,22.4,22.6,23.2,35.6,34.9,34,32.2,32,35,29.12,28.18,28.19,27.44,26.84,28.34,65.35,77.29,83,85.46,6.526,0.318,4.584,2.516,2.567,2.581,2.097,2.067,2.097,2.233,6,6,6,5,8,8,8,-0.45,-0.87,-0.37,-1.93,-0.34,-0.89,-1.39,81.259847577567,-125.17169387161,-110.842459349484,21.6,23.2,23,32.9,32,34,35,36.2,29.12,27.44,27.69,26.84,26.24,27.08,28.34,65.35,77.29,81.47,85.46,0.548,0.361,2.516,2.567,2.067,2.097,2.613,2.233,6,6,8,8,-0.45,-0.68,-1.01,-0.29,-0.26,-0.2,-0.87,-0.23,-0.71,-0.98,-0.97,-0.37,-0.77,-1.89,-1.84,-1.93,-0.34,-0.89,-1.39,-1.68,-1.81,81.259847577567,-125.17169387161,-110.842459349484,21.6,23.2,NA,34.9,34,NA,NA,NA,35,NA,NA,28.18,28.19,27.44,27.69,26.84,NA,NA,NA,65.35,77.29,81.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,NA,-0.87,NA,NA,NA,NA,-0.37,NA,NA,NA,-1.93,-0.34,-0.89,-1.39,NA,NA
"83",-86.3819361509096,-10.3852496533419,-125.17169387161,23.4,20.4,23.6,35.6,35.6,34.9,34,34.4,34,28.91,29.12,28.18,28.19,27.69,27.08,70.63,77.81,79.7,83,0.447,0.361,0.365,2.567,2.516,2.567,2.167,2.097,2.286,2.613,6,6,6,4,5,8,8,-0.23,-0.43,-0.42,-1.84,-0.68,-0.65,-0.89,-86.3819361509096,-10.3852496533419,-125.17169387161,22.6,23.6,21.8,32.3,34.4,31.9,34,35.8,28.91,28.19,27.98,27.69,26.84,27.46,27.08,70.63,77.81,77.29,83,0.416,0.487,2.567,2.516,2.097,2.286,2.097,2.613,9,6,5,8,-0.23,-0.45,-0.94,-1.01,-0.29,-0.26,-0.43,-0.37,-0.23,-0.82,-0.98,-0.42,-0.52,-1.45,-1.89,-1.84,-0.68,-0.65,-0.89,-1.75,-1.68,-86.3819361509096,-10.3852496533419,-125.17169387161,22.6,23.6,NA,35.6,34.9,NA,NA,NA,34,NA,NA,29.12,28.18,28.19,27.98,27.69,NA,NA,NA,70.63,77.81,77.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,NA,NA,NA,NA,NA,-0.43,NA,NA,NA,NA,-0.42,NA,NA,NA,-1.84,-0.68,-0.65,-0.89,NA,NA
"84",-66.6940784686158,-4.38852044475092,-10.3852496533419,22.6,22.4,22.6,34,35.6,35.6,34.9,32.9,31.9,28.18,28.91,29.12,28.18,27.98,27.46,77.81,64.57,78.39,79.7,5.239,0.487,0.318,2.581,2.567,2.516,2.065,2.167,2.1,2.097,9,6,6,5,5,8,8,-0.45,-0.2,-0.46,-1.89,-0.74,-0.34,-0.65,-66.6940784686158,-4.38852044475092,-10.3852496533419,20.4,22.6,20.8,32.2,32.9,32,31.9,35,28.18,28.18,26.92,27.98,27.69,26.24,27.46,77.81,64.57,77.81,79.7,0.567,0.468,2.581,2.567,2.167,2.1,2.286,2.097,6,9,5,5,-0.45,-0.23,-0.69,-0.94,-1.01,-0.29,-0.2,-0.39,-0.37,-0.71,-0.82,-0.46,-0.45,-1.16,-1.45,-1.89,-0.74,-0.34,-0.65,-1.39,-1.75,-66.6940784686158,-4.38852044475092,-10.3852496533419,20.4,22.6,NA,35.6,35.6,NA,NA,NA,31.9,NA,NA,28.91,29.12,28.18,26.92,27.98,NA,NA,NA,77.81,64.57,77.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,NA,-0.2,NA,NA,NA,NA,-0.46,NA,NA,NA,-1.89,-0.74,-0.34,-0.65,NA,NA
"85",-18.4731529095799,74.1531640280105,-4.38852044475092,23,23.4,21.6,32.4,34,35.6,35.6,32.3,32,26.83,28.18,28.91,29.12,26.92,26.24,86.29,65.35,81.47,78.39,0.232,0.468,0.361,3.097,2.581,2.567,2.581,2.065,2.067,2.286,6,9,6,6,4,5,8,-0.45,-0.26,-0.12,-1.45,-0.69,-0.68,-0.34,-18.4731529095799,74.1531640280105,-4.38852044475092,22.4,21.6,22.8,34,32.3,34.4,32,34,26.83,29.12,27.44,26.92,27.98,26.84,26.24,86.29,65.35,64.57,78.39,6.526,0.423,3.097,2.581,2.065,2.067,2.1,2.286,14,6,4,5,-0.45,-0.45,-0.38,-0.69,-0.94,-1.01,-0.26,-0.31,-0.39,-0.23,-0.71,-0.12,-0.49,-1.05,-1.16,-1.45,-0.69,-0.68,-0.34,-0.89,-1.39,-18.4731529095799,74.1531640280105,-4.38852044475092,22.4,21.6,NA,34,35.6,NA,NA,NA,32,NA,NA,28.18,28.91,29.12,27.44,26.92,NA,NA,NA,86.29,65.35,64.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,NA,-0.26,NA,NA,NA,NA,-0.12,NA,NA,NA,-1.45,-0.69,-0.68,-0.34,NA,NA
"86",-165.577633691351,-89.6351282866515,74.1531640280105,22.6,22.6,22.6,33.4,32.4,34,35.6,32.2,34.4,27.69,26.83,28.18,28.91,27.44,26.84,79.68,70.63,77.29,81.47,0.439,0.423,0.487,2.444,3.097,2.581,2.567,2.581,2.097,2.1,14,6,9,6,5,5,5,0.02,-0.29,-0.03,-1.16,-0.42,-0.74,-0.68,-165.577633691351,-89.6351282866515,74.1531640280105,23.4,22.6,22.4,34.9,32.2,32.9,34.4,31.9,27.69,28.91,28.19,27.44,26.92,27.69,26.84,79.68,70.63,65.35,81.47,0.447,0.548,2.444,3.097,2.581,2.097,2.067,2.1,8,14,5,4,0.02,-0.45,-0.68,-0.38,-0.69,-0.94,-0.29,-0.42,-0.31,-0.37,-0.23,-0.03,-0.37,-0.77,-1.05,-1.16,-0.42,-0.74,-0.68,-0.65,-0.89,-165.577633691351,-89.6351282866515,74.1531640280105,23.4,22.6,NA,32.4,34,NA,NA,NA,34.4,NA,NA,26.83,28.18,28.91,28.19,27.44,NA,NA,NA,79.68,70.63,65.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,-0.29,NA,NA,NA,NA,-0.03,NA,NA,NA,-1.16,-0.42,-0.74,-0.68,NA,NA
"87",-1.5945894290584,51.0105076403768,-89.6351282866515,23.4,23,20.4,35.2,33.4,32.4,34,34,32.9,27.64,27.69,26.83,28.18,28.19,27.69,83.97,77.81,77.81,77.29,0.353,0.548,0.468,2.633,2.444,3.097,2.516,2.567,2.167,2.067,8,14,6,6,6,4,5,-0.3,-1.01,0.13,-1.05,-0.33,-0.69,-0.74,-1.5945894290584,51.0105076403768,-89.6351282866515,22.6,20.4,22.5,35.6,34,32.3,32.9,32,27.64,28.18,28.18,28.19,27.44,27.98,27.69,83.97,77.81,70.63,77.29,5.239,0.416,2.633,2.444,2.567,2.167,2.097,2.067,8,8,6,5,-0.3,0.02,-0.45,-0.68,-0.38,-0.69,-1.01,-0.52,-0.42,-0.39,-0.37,0.13,-0.42,-0.52,-0.77,-1.05,-0.33,-0.69,-0.74,-0.34,-0.65,-1.5945894290584,51.0105076403768,-89.6351282866515,22.6,20.4,NA,33.4,32.4,NA,NA,NA,32.9,NA,NA,27.69,26.83,28.18,28.18,28.19,NA,NA,NA,83.97,77.81,70.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,NA,-1.01,NA,NA,NA,NA,0.13,NA,NA,NA,-1.05,-0.33,-0.69,-0.74,NA,NA
"88",120.66518162847,145.681920624937,51.0105076403768,23.8,22.6,22.4,35.3,35.2,33.4,32.4,34.9,32.3,28.66,27.64,27.69,26.83,28.18,27.98,79.5,86.29,64.57,77.81,0.453,0.416,0.423,2.1,2.633,2.444,2.567,2.516,2.065,2.097,8,8,14,6,6,5,4,-0.55,-0.94,0.01,-0.77,-0.41,-0.42,-0.69,120.66518162847,145.681920624937,51.0105076403768,23,22.4,23.2,35.6,34.9,32.2,32.3,34.4,28.66,26.83,29.12,28.18,28.19,26.92,27.98,79.5,86.29,77.81,77.81,0.232,0.567,2.1,2.633,2.516,2.065,2.167,2.097,6,8,6,6,-0.55,-0.3,-0.23,-0.45,-0.68,-0.38,-0.94,-0.41,-0.52,-0.31,-0.39,0.01,-0.46,-0.45,-0.52,-0.77,-0.41,-0.42,-0.69,-0.68,-0.34,120.66518162847,145.681920624937,51.0105076403768,23,22.4,NA,35.2,33.4,NA,NA,NA,32.3,NA,NA,27.64,27.69,26.83,29.12,28.18,NA,NA,NA,79.5,86.29,77.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55,NA,NA,NA,NA,NA,-0.94,NA,NA,NA,NA,0.01,NA,NA,NA,-0.77,-0.41,-0.42,-0.69,NA,NA
"89",-35.9732144911621,115.721697877664,145.681920624937,23.7,23.4,23.4,34,35.3,35.2,33.4,35.6,32.2,28.46,28.66,27.64,27.69,29.12,26.92,82.16,79.68,65.35,64.57,0.406,0.567,0.548,2.032,2.1,2.633,2.581,2.567,2.581,2.167,6,8,8,9,6,6,5,-0.4,-0.69,0.04,-0.52,0.14,-0.33,-0.42,-35.9732144911621,115.721697877664,145.681920624937,22.6,23.4,23.6,34,35.6,34,32.2,32.9,28.46,27.69,28.91,29.12,28.18,27.44,26.92,82.16,79.68,86.29,64.57,0.439,6.526,2.032,2.1,2.567,2.581,2.065,2.167,6,6,6,6,-0.4,-0.55,-0.45,-0.23,-0.45,-0.68,-0.69,-0.31,-0.41,-0.42,-0.31,0.04,-0.12,-0.49,-0.45,-0.52,0.14,-0.33,-0.42,-0.74,-0.68,-35.9732144911621,115.721697877664,145.681920624937,22.6,23.4,NA,35.3,35.2,NA,NA,NA,32.2,NA,NA,28.66,27.64,27.69,28.91,29.12,NA,NA,NA,82.16,79.68,86.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,-0.69,NA,NA,NA,NA,0.04,NA,NA,NA,-0.52,0.14,-0.33,-0.42,NA,NA
"90",-115.86804199671,-29.4343162889414,115.721697877664,22.3,23.8,22.6,32.3,34,35.3,35.2,35.6,34,28.11,28.46,28.66,27.64,28.91,27.44,78.23,83.97,70.63,65.35,0.53,6.526,0.416,2.667,2.032,2.1,3.097,2.581,2.567,2.065,6,6,8,6,6,6,6,-0.37,-0.38,0.09,-0.45,0.49,-0.41,-0.33,-115.86804199671,-29.4343162889414,115.721697877664,23.4,22.6,22.6,32.4,35.6,34.9,34,32.3,28.11,27.64,28.18,28.91,29.12,28.19,27.44,78.23,83.97,79.68,65.35,0.353,0.447,2.667,2.032,2.581,2.567,2.581,2.065,9,6,6,6,-0.37,-0.4,-0.45,-0.45,-0.23,-0.45,-0.38,-0.02,-0.31,-0.52,-0.42,0.09,-0.03,-0.37,-0.49,-0.45,0.49,-0.41,-0.33,-0.69,-0.74,-115.86804199671,-29.4343162889414,115.721697877664,23.4,22.6,NA,34,35.3,NA,NA,NA,34,NA,NA,28.46,28.66,27.64,28.18,28.91,NA,NA,NA,78.23,83.97,79.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,NA,NA,NA,NA,NA,-0.38,NA,NA,NA,NA,0.09,NA,NA,NA,-0.45,0.49,-0.41,-0.33,NA,NA
"91",-78.8192621949956,32.2318458020935,-29.4343162889414,21,23.7,23,32.5,32.3,34,35.3,34,34.9,27.42,28.11,28.46,28.66,28.18,28.19,77.35,79.5,77.81,70.63,0.532,0.447,0.567,2.742,2.667,2.032,2.444,3.097,2.516,2.581,9,6,6,14,9,6,6,-0.65,-0.68,-0.01,-0.49,0.54,0.14,-0.41,-78.8192621949956,32.2318458020935,-29.4343162889414,23.8,23,21.6,33.4,34,35.6,34.9,32.2,27.42,28.66,26.83,28.18,28.91,28.18,28.19,77.35,79.5,83.97,70.63,0.453,5.239,2.742,2.667,3.097,2.516,2.567,2.581,9,9,9,6,-0.65,-0.37,0.02,-0.45,-0.45,-0.23,-0.68,-0.31,-0.02,-0.41,-0.52,-0.01,0.13,-0.42,-0.37,-0.49,0.54,0.14,-0.41,-0.42,-0.69,-78.8192621949956,32.2318458020935,-29.4343162889414,23.8,23,NA,32.3,34,NA,NA,NA,34.9,NA,NA,28.11,28.46,28.66,26.83,28.18,NA,NA,NA,77.35,79.5,83.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.65,NA,NA,NA,NA,NA,-0.68,NA,NA,NA,NA,-0.01,NA,NA,NA,-0.49,0.54,0.14,-0.41,NA,NA
"92",-34.3733035321678,-26.2238216781507,32.2318458020935,22,22.3,22.6,33.6,32.5,32.3,34,32.4,35.6,27.93,27.42,28.11,28.46,26.83,28.18,67.06,82.16,86.29,77.81,0.526,5.239,6.526,2.806,2.742,2.667,2.633,2.444,2.567,2.567,9,9,6,8,6,6,6,-0.41,-0.45,0.2,-0.37,0.57,0.49,0.14,-34.3733035321678,-26.2238216781507,32.2318458020935,23.7,22.6,22.6,35.2,32.4,35.6,35.6,34,27.93,28.46,27.69,26.83,28.18,29.12,28.18,67.06,82.16,79.5,77.81,0.406,0.232,2.806,2.742,2.444,2.567,2.516,2.567,10,9,6,9,-0.41,-0.65,-0.3,0.02,-0.45,-0.45,-0.45,-0.09,-0.31,-0.31,-0.41,0.2,0.01,-0.46,-0.42,-0.37,0.57,0.49,0.14,-0.33,-0.42,-34.3733035321678,-26.2238216781507,32.2318458020935,23.7,22.6,NA,32.5,32.3,NA,NA,NA,35.6,NA,NA,27.42,28.11,28.46,27.69,26.83,NA,NA,NA,67.06,82.16,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.41,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,0.2,NA,NA,NA,-0.37,0.57,0.49,0.14,NA,NA
"93",11.6328279048163,81.259847577567,-26.2238216781507,23.2,21,23.4,34.5,33.6,32.5,32.3,33.4,35.6,28.58,27.93,27.42,28.11,27.69,29.12,63.67,78.23,79.68,86.29,0.59,0.232,0.447,3.567,2.806,2.742,2.1,2.633,2.581,2.516,10,9,9,8,14,9,6,-0.71,-0.23,0.16,-0.42,0.28,0.54,0.49,11.6328279048163,81.259847577567,-26.2238216781507,22.3,23.4,20.4,35.3,33.4,34,35.6,34.9,28.58,28.11,27.64,27.69,26.83,28.91,29.12,63.67,78.23,82.16,86.29,0.53,0.439,3.567,2.806,2.633,2.581,2.567,2.516,8,10,14,6,-0.71,-0.41,-0.55,-0.3,0.02,-0.45,-0.23,0.15,-0.09,-0.02,-0.31,0.16,0.04,-0.12,-0.46,-0.42,0.28,0.54,0.49,-0.41,-0.33,11.6328279048163,81.259847577567,-26.2238216781507,22.3,23.4,NA,33.6,32.5,NA,NA,NA,35.6,NA,NA,27.93,27.42,28.11,27.64,27.69,NA,NA,NA,63.67,78.23,82.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.71,NA,NA,NA,NA,NA,-0.23,NA,NA,NA,NA,0.16,NA,NA,NA,-0.42,0.28,0.54,0.49,NA,NA
"94",9.89161824894258,-86.3819361509096,81.259847577567,23.6,22,23.8,38.8,34.5,33.6,32.5,35.2,34,29.88,28.58,27.93,27.42,27.64,28.91,59.52,77.35,83.97,79.68,0.59,0.439,5.239,3.452,3.567,2.806,2.032,2.1,3.097,2.567,8,10,9,6,8,6,9,-0.74,-0.45,0.16,-0.46,0.12,0.57,0.54,9.89161824894258,-86.3819361509096,81.259847577567,21,23.8,22.4,34,35.2,32.4,34,35.6,29.88,27.42,28.66,27.64,27.69,28.18,28.91,59.52,77.35,78.23,79.68,0.532,0.353,3.452,3.567,2.1,3.097,2.581,2.567,10,8,8,14,-0.74,-0.71,-0.4,-0.55,-0.3,0.02,-0.45,0.04,0.15,-0.31,-0.02,0.16,0.09,-0.03,-0.12,-0.46,0.12,0.57,0.54,0.14,-0.41,9.89161824894258,-86.3819361509096,81.259847577567,21,23.8,NA,34.5,33.6,NA,NA,NA,34,NA,NA,28.58,27.93,27.42,28.66,27.64,NA,NA,NA,59.52,77.35,78.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.74,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,0.16,NA,NA,NA,-0.46,0.12,0.57,0.54,NA,NA
"95",-97.7004284015772,-66.6940784686158,-86.3819361509096,23.5,23.2,23.7,37,38.8,34.5,33.6,35.3,32.4,30.43,29.88,28.58,27.93,28.66,28.18,62.8,67.06,79.5,83.97,0.533,0.353,0.232,2.433,3.452,3.567,2.667,2.032,2.444,2.581,10,8,10,6,8,14,6,-0.53,-0.45,0.25,-0.12,0.23,0.28,0.57,-97.7004284015772,-66.6940784686158,-86.3819361509096,22,23.7,23.4,32.3,35.3,33.4,32.4,35.6,30.43,27.93,28.46,28.66,27.64,26.83,28.18,62.8,67.06,77.35,83.97,0.526,0.453,2.433,3.452,2.032,2.444,3.097,2.581,11,10,8,8,-0.53,-0.74,-0.37,-0.4,-0.55,-0.3,-0.45,0.08,0.04,-0.09,-0.31,0.25,-0.01,0.13,-0.03,-0.12,0.23,0.28,0.57,0.49,0.14,-97.7004284015772,-66.6940784686158,-86.3819361509096,22,23.7,NA,38.8,34.5,NA,NA,NA,32.4,NA,NA,29.88,28.58,27.93,28.46,28.66,NA,NA,NA,62.8,67.06,77.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.53,NA,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,0.25,NA,NA,NA,-0.12,0.23,0.28,0.57,NA,NA
"96",226.261059306369,-18.4731529095799,-66.6940784686158,21.5,23.6,22.3,37,37,38.8,34.5,34,33.4,27.55,30.43,29.88,28.58,28.46,26.83,79.48,63.67,82.16,79.5,0.271,0.453,0.439,2.258,2.433,3.452,2.742,2.667,2.633,3.097,11,10,8,9,6,8,14,-0.35,0.02,0.11,-0.03,0.39,0.12,0.28,226.261059306369,-18.4731529095799,-66.6940784686158,23.2,22.3,22.6,32.5,34,35.2,33.4,34,27.55,28.58,28.11,28.46,28.66,27.69,26.83,79.48,63.67,67.06,79.5,0.59,0.406,2.258,2.433,2.667,2.633,2.444,3.097,15,11,6,8,-0.35,-0.53,-0.65,-0.37,-0.4,-0.55,0.02,0.07,0.08,0.15,-0.09,0.11,0.2,0.01,0.13,-0.03,0.39,0.12,0.28,0.54,0.49,226.261059306369,-18.4731529095799,-66.6940784686158,23.2,22.3,NA,37,38.8,NA,NA,NA,33.4,NA,NA,30.43,29.88,28.58,28.11,28.46,NA,NA,NA,79.48,63.67,67.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.35,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,0.11,NA,NA,NA,-0.03,0.39,0.12,0.28,NA,NA
